6745,mexican
31009,spanish
20983,italian
19572,southern_us
15273,italian
14198,mexican
18643,french
17816,mexican
46893,french
1110,filipino
21375,mexican
42833,mexican
5328,italian
17188,mexican
19622,southern_us
26498,italian
27140,japanese
32353,italian
37070,mexican
2298,mexican
15291,southern_us
8274,southern_us
23521,italian
28342,jamaican
8791,italian
242,korean
15347,southern_us
20981,indian
39391,italian
23147,indian
44020,mexican
3245,korean
40403,southern_us
33603,vietnamese
19691,korean
6862,indian
20123,southern_us
22712,mexican
31428,mexican
9373,italian
7666,italian
40617,korean
26676,thai
38067,southern_us
14778,chinese
636,french
35408,greek
22658,southern_us
44866,mexican
18389,indian
40014,southern_us
20863,mexican
35041,japanese
30649,british
14351,japanese
14146,mexican
48911,filipino
4252,mexican
46135,mexican
20668,indian
4009,mexican
40466,indian
32480,greek
8223,italian
4114,mexican
3605,chinese
41363,cajun_creole
23437,italian
9291,mexican
45423,italian
31462,italian
45412,italian
33048,chinese
42879,italian
6164,thai
37704,southern_us
29489,italian
6115,mexican
9829,filipino
36254,indian
23839,filipino
40283,italian
11108,italian
42685,mexican
23629,mexican
36565,italian
42083,indian
26032,indian
19811,thai
30382,vietnamese
49175,cajun_creole
41668,mexican
9206,mexican
7322,southern_us
23637,chinese
43650,italian
45593,korean
38706,french
38433,chinese
47826,british
7171,indian
18231,chinese
34385,korean
12340,chinese
33221,indian
43228,italian
3416,italian
23636,chinese
22822,indian
801,southern_us
42007,korean
20792,vietnamese
44500,indian
19004,japanese
41301,moroccan
16712,moroccan
28250,italian
34209,indian
1667,mexican
48571,mexican
10074,mexican
43711,southern_us
6440,chinese
36583,cajun_creole
10003,french
24738,indian
20039,chinese
29446,southern_us
45711,french
45039,thai
46417,mexican
48080,mexican
15882,french
49263,italian
45956,italian
40509,french
11665,greek
22997,italian
44271,indian
29887,filipino
1764,french
40300,moroccan
45296,indian
24365,vietnamese
34996,thai
47623,mexican
26464,mexican
18329,filipino
43437,italian
25375,chinese
26631,italian
26172,cajun_creole
19747,korean
38346,russian
31903,italian
12099,irish
38717,vietnamese
30335,japanese
15171,chinese
31425,cajun_creole
36118,italian
18190,french
33717,moroccan
15460,southern_us
21052,brazilian
35729,chinese
45841,korean
1182,italian
15229,italian
31209,italian
18271,spanish
14202,southern_us
10111,italian
1128,italian
37109,french
9952,italian
11164,italian
9852,mexican
45574,greek
22581,french
9082,spanish
30985,japanese
42612,italian
38754,japanese
45037,greek
33197,japanese
13005,chinese
18203,mexican
10210,italian
38581,thai
32489,chinese
26647,mexican
34240,british
8579,japanese
49639,mexican
17120,mexican
27213,southern_us
18621,indian
35302,cajun_creole
27648,japanese
17658,greek
24029,chinese
45990,thai
20692,chinese
37593,cajun_creole
46635,indian
20149,italian
623,brazilian
12048,mexican
48523,chinese
16797,italian
23336,french
15645,mexican
39904,greek
35962,russian
9138,southern_us
47406,irish
30250,vietnamese
26545,southern_us
13554,jamaican
44562,indian
3820,korean
49668,italian
27688,italian
31969,italian
33085,french
20061,italian
24552,thai
27204,mexican
8304,italian
28063,italian
38473,thai
84,greek
12152,southern_us
25201,mexican
22633,italian
41282,italian
3040,cajun_creole
29033,thai
40224,mexican
24640,irish
49262,japanese
28657,mexican
18842,italian
27019,mexican
2982,italian
33222,italian
39361,southern_us
13489,indian
36461,italian
20757,french
35136,japanese
30327,southern_us
43455,italian
36947,mexican
28056,british
7530,mexican
47505,mexican
16520,french
35311,moroccan
22833,chinese
14398,korean
29168,indian
22461,chinese
13615,southern_us
6360,italian
40360,mexican
40182,southern_us
31438,cajun_creole
31798,southern_us
14342,spanish
14385,italian
14308,vietnamese
33841,korean
12830,chinese
23096,italian
34026,southern_us
30835,filipino
15072,filipino
1121,chinese
18376,italian
17815,italian
32878,southern_us
24410,british
35010,french
37236,mexican
6967,mexican
29316,mexican
24947,chinese
7090,chinese
4615,mexican
48722,irish
32474,italian
26667,brazilian
32316,mexican
38292,jamaican
41733,irish
2799,italian
28442,italian
26001,cajun_creole
22268,greek
41763,mexican
11259,mexican
19011,mexican
2896,italian
16848,southern_us
961,spanish
1066,italian
5687,moroccan
23449,french
45377,mexican
11696,jamaican
36636,french
12951,mexican
42897,indian
34784,vietnamese
28042,mexican
5901,french
42020,italian
23723,filipino
30790,italian
42115,irish
26551,greek
5659,irish
23956,italian
46253,indian
6799,vietnamese
18528,italian
25539,italian
37742,mexican
24771,thai
2846,japanese
14720,indian
18482,cajun_creole
13266,southern_us
9344,mexican
44068,indian
35907,mexican
33161,french
27258,mexican
19095,chinese
21156,italian
15700,mexican
49047,korean
15264,moroccan
43665,mexican
46391,italian
44556,southern_us
32781,mexican
37258,italian
20195,french
18970,italian
28111,mexican
1234,italian
41240,japanese
33361,mexican
45621,french
44623,mexican
17122,indian
7627,italian
47321,thai
39087,chinese
18909,chinese
3496,indian
37033,mexican
38250,southern_us
16949,southern_us
48744,mexican
22946,mexican
45784,italian
42438,japanese
24673,southern_us
26760,italian
8208,italian
18922,italian
18523,mexican
8593,italian
5821,cajun_creole
22818,italian
43692,italian
32916,italian
14570,mexican
44765,italian
20979,french
7285,southern_us
4733,irish
3268,mexican
689,italian
22040,mexican
45336,indian
14946,indian
21933,korean
40292,japanese
32722,thai
4470,indian
16340,mexican
4429,french
34262,mexican
37752,italian
45448,japanese
40733,italian
32734,greek
25478,italian
16170,italian
8258,italian
26380,spanish
11995,vietnamese
30926,indian
8547,greek
8715,southern_us
41161,cajun_creole
39289,mexican
36978,indian
15076,mexican
19754,cajun_creole
996,italian
28232,greek
6185,southern_us
22056,southern_us
8992,greek
6966,chinese
18034,southern_us
13191,italian
40980,thai
27754,italian
20942,mexican
4111,southern_us
47159,southern_us
44288,french
362,french
43159,mexican
38361,french
37495,chinese
17039,southern_us
11086,filipino
22470,french
41823,italian
8358,cajun_creole
19589,french
7921,chinese
37737,chinese
19837,mexican
47290,irish
7441,mexican
11757,british
32664,indian
11054,spanish
21587,mexican
4165,italian
43116,cajun_creole
33967,italian
18098,mexican
21301,british
49388,russian
6800,italian
14331,irish
25323,chinese
21178,mexican
9301,italian
25771,southern_us
34364,italian
2625,indian
19108,italian
39364,jamaican
30184,italian
37163,korean
46879,italian
8145,mexican
29502,indian
45233,japanese
38226,irish
29010,spanish
20807,vietnamese
29940,mexican
41175,cajun_creole
432,mexican
35704,cajun_creole
27107,italian
30253,mexican
48354,greek
43410,greek
27493,cajun_creole
19312,mexican
43740,chinese
29772,southern_us
28943,irish
48818,southern_us
26091,italian
4442,italian
21184,chinese
41957,greek
47126,indian
36336,french
6766,french
24986,southern_us
37870,filipino
44858,italian
11331,japanese
49021,cajun_creole
48469,southern_us
22434,mexican
12774,cajun_creole
47908,filipino
5125,indian
35305,spanish
9089,southern_us
45120,spanish
6860,southern_us
15482,brazilian
4687,italian
27279,vietnamese
39991,italian
42322,italian
28973,korean
30596,southern_us
41912,mexican
26452,southern_us
45335,southern_us
12704,italian
47713,mexican
43258,italian
17326,spanish
12354,southern_us
28421,greek
26463,british
17421,chinese
31667,british
14999,filipino
19160,jamaican
33615,italian
1827,thai
20874,french
12091,french
38294,italian
25791,french
37909,mexican
27669,jamaican
9651,mexican
40256,greek
45906,indian
43317,chinese
20485,italian
23151,mexican
13970,french
21532,mexican
32415,vietnamese
15765,chinese
7382,moroccan
4292,indian
12236,mexican
9906,indian
15077,french
12411,japanese
36156,indian
41824,mexican
28832,thai
15910,italian
48034,indian
15753,russian
26387,indian
40343,italian
23681,japanese
39356,russian
41963,french
9660,russian
7579,cajun_creole
37031,southern_us
11058,mexican
43855,mexican
30737,greek
19688,spanish
19580,cajun_creole
14840,southern_us
39263,british
25399,italian
10686,spanish
8174,southern_us
20095,indian
37194,mexican
20364,greek
18219,southern_us
11268,italian
25836,chinese
16502,french
24891,russian
36973,jamaican
31804,korean
38507,mexican
30304,italian
21100,french
36525,italian
34898,indian
49592,mexican
18165,vietnamese
21632,mexican
8,french
21462,cajun_creole
31,mexican
22063,mexican
32767,mexican
13467,italian
31611,korean
35374,mexican
27290,korean
34468,italian
8315,italian
47186,mexican
36480,mexican
4950,italian
40191,southern_us
7600,japanese
25519,mexican
19639,italian
23189,italian
32348,italian
2650,southern_us
16696,mexican
23068,italian
9812,brazilian
471,italian
9415,italian
4350,italian
8871,thai
35487,thai
14918,chinese
47029,brazilian
30081,mexican
23621,indian
3109,british
5451,thai
49566,jamaican
265,japanese
28255,chinese
16140,french
18452,indian
407,italian
16617,spanish
49558,chinese
43304,russian
28636,italian
18911,italian
32499,mexican
10216,mexican
14654,vietnamese
49068,southern_us
42535,moroccan
47932,italian
25006,japanese
14844,russian
23048,italian
16450,russian
27692,mexican
3569,italian
6898,italian
36215,japanese
49234,indian
41101,chinese
10378,cajun_creole
37627,italian
30532,italian
14287,chinese
26105,italian
17073,italian
10736,southern_us
17441,italian
17559,mexican
41076,moroccan
46122,chinese
8825,mexican
6578,indian
315,italian
10965,irish
18873,italian
40128,chinese
22634,korean
17405,chinese
203,brazilian
31766,french
24047,italian
2033,mexican
3254,french
31933,italian
23547,french
31004,southern_us
25069,southern_us
30148,mexican
41007,italian
46192,italian
5984,italian
46512,french
17313,jamaican
34568,mexican
6209,italian
14814,mexican
15018,japanese
601,french
32371,italian
37370,italian
9591,mexican
26324,mexican
27835,french
25811,mexican
34401,indian
38032,italian
43149,mexican
22394,cajun_creole
43839,indian
1889,southern_us
30741,moroccan
7795,chinese
4548,thai
6874,mexican
39658,vietnamese
21896,russian
23775,italian
16660,mexican
24807,mexican
15410,greek
25400,italian
20957,moroccan
44513,italian
4995,french
15860,chinese
27077,indian
4734,japanese
1972,mexican
27995,mexican
40555,mexican
25506,spanish
45401,southern_us
37768,southern_us
36697,southern_us
7840,mexican
49686,indian
41358,chinese
6340,southern_us
2177,italian
38286,indian
38715,southern_us
211,italian
14105,mexican
35232,thai
43131,mexican
17832,chinese
28881,french
13386,mexican
45390,mexican
39811,mexican
8703,southern_us
14471,french
40842,spanish
48845,moroccan
10297,mexican
34662,brazilian
36852,italian
13175,mexican
25507,brazilian
45304,italian
22843,brazilian
45021,mexican
929,southern_us
7212,indian
35436,greek
36578,thai
37555,british
3422,cajun_creole
44926,italian
7933,brazilian
2101,italian
27911,moroccan
12342,italian
9593,mexican
31676,spanish
30519,italian
28236,italian
12404,korean
16681,italian
13085,indian
10449,italian
5964,italian
30297,korean
3037,mexican
19712,cajun_creole
4400,greek
36837,italian
5066,cajun_creole
43111,mexican
35881,korean
830,italian
39871,indian
9543,jamaican
34128,spanish
21548,korean
20024,russian
5508,southern_us
37438,mexican
18105,french
25637,mexican
7583,greek
27856,indian
15730,italian
36443,mexican
1335,spanish
20552,italian
19493,indian
14223,mexican
47606,mexican
3628,chinese
41449,chinese
46681,french
16276,mexican
45530,southern_us
42296,brazilian
5241,mexican
20398,italian
33819,mexican
33542,spanish
30848,greek
24064,french
26782,italian
39914,british
46338,cajun_creole
20203,thai
26618,italian
32443,indian
48689,mexican
5161,french
11753,korean
38693,southern_us
36735,vietnamese
25566,mexican
5862,thai
30323,southern_us
18003,russian
44986,russian
11253,southern_us
32130,vietnamese
37360,thai
11971,greek
21944,southern_us
14864,french
20252,southern_us
48165,italian
29198,mexican
32566,greek
31918,indian
28271,vietnamese
1112,italian
27609,russian
42505,japanese
24843,indian
26207,russian
16555,french
21605,italian
42041,spanish
1492,greek
36727,spanish
33492,mexican
43710,southern_us
45917,southern_us
18317,southern_us
44930,southern_us
40607,mexican
14911,southern_us
31991,italian
14184,southern_us
6037,french
45691,mexican
44042,italian
14003,southern_us
18446,filipino
48190,russian
20671,indian
16035,indian
8833,cajun_creole
22109,mexican
41204,greek
18137,chinese
14256,mexican
44969,spanish
13385,french
24754,mexican
37588,mexican
27940,indian
37089,indian
44543,indian
39457,italian
10249,thai
38783,indian
27440,french
44019,mexican
25361,chinese
39310,italian
14138,italian
24646,spanish
216,korean
19294,italian
46868,cajun_creole
36609,british
7456,cajun_creole
12008,japanese
22517,thai
22247,greek
6814,italian
6769,russian
20097,mexican
24301,mexican
14318,mexican
39899,spanish
19716,french
17705,mexican
17522,vietnamese
31269,greek
13752,italian
46927,chinese
7719,italian
45785,japanese
3301,italian
9249,southern_us
9330,irish
12164,indian
6231,brazilian
1031,indian
12536,thai
37233,southern_us
23036,british
11775,chinese
25909,mexican
957,italian
2583,mexican
11610,thai
47016,jamaican
32275,cajun_creole
44225,vietnamese
11996,chinese
40913,southern_us
27212,southern_us
35593,french
9443,italian
7353,chinese
19467,french
34521,chinese
46134,russian
8625,mexican
26085,japanese
13449,mexican
15096,thai
17244,spanish
17312,southern_us
7603,southern_us
15724,southern_us
9465,italian
11789,southern_us
40967,vietnamese
47982,chinese
25860,chinese
38399,british
26534,greek
36555,mexican
2910,italian
7429,mexican
19268,italian
46759,french
15532,italian
35878,mexican
19708,indian
9864,italian
45888,italian
42011,italian
41,mexican
27740,greek
10700,french
22757,southern_us
39482,mexican
13944,mexican
19768,french
26133,mexican
2905,mexican
270,southern_us
48843,southern_us
25195,filipino
9746,southern_us
21549,southern_us
25675,mexican
42945,southern_us
23436,korean
10150,irish
14509,indian
2487,indian
43627,southern_us
19552,italian
21508,cajun_creole
36637,thai
33645,spanish
14432,mexican
7142,french
40439,japanese
21219,greek
6929,italian
27711,southern_us
41144,mexican
23685,cajun_creole
41260,vietnamese
37037,french
41854,japanese
36992,chinese
3025,korean
22816,french
21457,greek
1076,chinese
5299,french
36586,italian
47802,southern_us
3101,french
41710,filipino
9927,mexican
45123,italian
28586,italian
22231,cajun_creole
16037,brazilian
35464,southern_us
12712,mexican
19440,mexican
30072,greek
41863,mexican
39071,indian
41132,mexican
42818,italian
13209,mexican
28621,indian
21714,chinese
20776,southern_us
1838,mexican
37757,italian
42097,spanish
45394,cajun_creole
29478,mexican
30664,italian
2363,mexican
11133,italian
32736,mexican
41440,italian
29908,chinese
48516,southern_us
10461,irish
17858,thai
49040,japanese
25574,italian
38872,cajun_creole
21674,british
39368,mexican
12973,italian
7769,thai
8029,italian
43234,british
45406,cajun_creole
22956,chinese
2241,japanese
3763,italian
30893,italian
22652,italian
8756,chinese
11659,southern_us
3306,mexican
48252,southern_us
41575,italian
15438,southern_us
38461,cajun_creole
47184,southern_us
4688,italian
5227,mexican
46256,british
42840,french
33928,italian
37965,southern_us
29445,french
9421,french
19724,japanese
48518,italian
47661,southern_us
37600,russian
40494,thai
33643,mexican
14915,chinese
858,filipino
25275,french
12677,italian
44408,italian
33191,italian
35448,italian
5879,mexican
37107,mexican
577,indian
30171,southern_us
35481,korean
47591,mexican
43292,southern_us
29262,vietnamese
39227,italian
32903,mexican
20965,japanese
26916,southern_us
42379,indian
32393,mexican
7551,mexican
42490,brazilian
41470,mexican
8600,italian
34025,cajun_creole
31708,italian
9293,french
36878,thai
18334,southern_us
6782,irish
11130,japanese
48232,korean
13569,french
2806,cajun_creole
39444,french
2481,french
5073,italian
43011,southern_us
37697,southern_us
23541,korean
47560,french
43215,southern_us
23512,cajun_creole
3372,vietnamese
35580,indian
17878,mexican
11075,southern_us
12189,mexican
36716,russian
43554,mexican
26591,indian
47012,french
13678,mexican
46392,filipino
43609,spanish
10775,french
29485,vietnamese
42924,french
28957,southern_us
46006,mexican
37602,indian
22492,mexican
35131,russian
5272,southern_us
5162,chinese
26364,korean
30670,italian
32330,british
31736,southern_us
799,southern_us
38930,italian
41655,chinese
48622,french
25479,indian
41193,mexican
10376,mexican
40822,mexican
11682,chinese
38179,thai
35308,irish
16068,italian
47973,indian
20714,southern_us
46716,chinese
27506,cajun_creole
22478,vietnamese
32154,mexican
28673,indian
17123,mexican
3831,italian
22893,french
40693,mexican
2069,japanese
28853,indian
39661,french
37992,italian
24443,italian
2647,mexican
17623,italian
44668,italian
41111,japanese
12908,filipino
12351,cajun_creole
15380,chinese
25805,filipino
19883,southern_us
45529,japanese
39549,southern_us
8015,brazilian
12112,moroccan
40335,chinese
19648,greek
13007,italian
13436,irish
1954,jamaican
12352,thai
7950,korean
40721,mexican
42894,southern_us
37700,spanish
2911,mexican
3232,mexican
23593,cajun_creole
20251,italian
532,filipino
3498,italian
10680,indian
37622,cajun_creole
32221,italian
10533,british
3791,indian
28474,mexican
22085,japanese
11667,italian
42120,french
11620,british
23652,italian
47463,indian
17349,mexican
46012,southern_us
32613,british
37665,french
34061,cajun_creole
45060,french
20429,italian
23154,british
33882,spanish
30942,thai
47240,southern_us
35362,mexican
44923,japanese
37374,mexican
29616,italian
33919,thai
16749,italian
37919,mexican
8186,mexican
19480,indian
18590,thai
17371,cajun_creole
13833,indian
39178,italian
18893,italian
12273,southern_us
19316,mexican
3410,filipino
13112,greek
43801,mexican
46270,mexican
49153,mexican
30658,french
25105,greek
27103,mexican
19930,italian
49546,southern_us
7178,french
31174,southern_us
11857,mexican
27242,greek
25415,mexican
14380,japanese
30634,italian
25795,chinese
41670,italian
3079,spanish
2700,mexican
23464,italian
4610,filipino
43730,brazilian
6703,spanish
12312,mexican
15129,cajun_creole
8984,mexican
9068,mexican
45482,mexican
43820,indian
4960,brazilian
27109,thai
41170,korean
49443,mexican
20698,greek
26635,italian
31912,italian
14490,chinese
36189,mexican
43886,chinese
36648,vietnamese
39453,mexican
30176,italian
29015,korean
35808,french
22248,thai
4187,southern_us
6798,vietnamese
27805,indian
26004,vietnamese
26087,italian
29172,indian
39981,italian
12061,russian
42353,mexican
8506,french
9780,indian
41171,italian
28297,mexican
24636,southern_us
34554,mexican
11492,southern_us
44925,italian
16687,italian
17466,italian
26477,moroccan
4194,italian
15977,southern_us
12656,cajun_creole
29945,indian
31239,mexican
28242,italian
10828,mexican
46436,mexican
15464,thai
28932,southern_us
2974,italian
43797,spanish
13195,italian
27305,chinese
1124,italian
2760,italian
196,korean
46862,italian
195,indian
31746,british
14302,mexican
49416,italian
21014,southern_us
42071,indian
15193,chinese
46757,italian
15231,british
20208,southern_us
45827,southern_us
10265,moroccan
2564,british
12524,mexican
45080,filipino
35067,italian
13433,thai
46264,italian
28830,mexican
24111,southern_us
10889,southern_us
17480,mexican
15062,cajun_creole
33318,irish
20284,italian
11953,vietnamese
43118,mexican
10722,spanish
30313,mexican
12485,greek
42306,mexican
39625,mexican
39568,italian
10645,mexican
1333,italian
38730,mexican
46189,italian
5222,italian
37099,mexican
27956,french
17857,southern_us
1990,british
31271,french
48831,mexican
18918,thai
40618,mexican
7022,chinese
1823,mexican
5698,chinese
6611,southern_us
18714,french
29970,italian
2793,mexican
9435,japanese
45088,indian
19477,thai
35533,chinese
39852,french
32050,italian
19705,italian
46719,southern_us
33023,cajun_creole
45814,cajun_creole
14805,southern_us
21609,italian
3800,russian
23728,thai
29999,indian
23946,italian
44093,italian
45354,mexican
4713,cajun_creole
4482,vietnamese
16584,mexican
2808,thai
25623,southern_us
20879,italian
39938,mexican
42853,irish
25121,mexican
31019,italian
3136,italian
11643,french
2708,japanese
12764,british
34877,mexican
25940,italian
33319,southern_us
20087,chinese
42429,indian
4130,french
574,mexican
14473,japanese
29411,indian
21518,moroccan
36997,chinese
30,jamaican
34697,italian
48846,brazilian
16586,italian
11671,southern_us
39543,french
8097,chinese
32219,british
2668,moroccan
47147,greek
23819,indian
9429,southern_us
26096,chinese
7658,southern_us
17019,italian
44984,mexican
10721,southern_us
19938,italian
14065,indian
21794,italian
4120,southern_us
2987,greek
34830,greek
27357,southern_us
8082,southern_us
10419,chinese
12874,mexican
16479,chinese
20686,vietnamese
15807,mexican
3319,southern_us
8906,french
6181,mexican
16984,italian
7394,french
7161,italian
32626,spanish
20382,thai
2634,italian
32237,korean
9167,cajun_creole
21607,chinese
47424,mexican
33049,cajun_creole
21036,mexican
46397,italian
19164,southern_us
21110,greek
22509,italian
37696,southern_us
14659,indian
37863,russian
11471,mexican
35162,mexican
43008,chinese
10550,mexican
33345,cajun_creole
15049,filipino
20758,italian
16089,thai
30166,italian
6539,italian
12462,irish
48904,thai
28588,mexican
38554,italian
23251,italian
23683,italian
4431,french
6307,moroccan
48933,italian
40387,mexican
3827,filipino
22472,british
37787,moroccan
12600,french
36700,italian
34420,greek
28613,indian
8035,italian
2433,british
8528,french
48963,indian
44566,moroccan
26754,mexican
37082,italian
43279,greek
46523,japanese
6760,cajun_creole
34465,italian
42671,southern_us
23915,southern_us
36575,chinese
3018,chinese
10614,indian
44715,indian
10926,greek
39581,mexican
37830,mexican
28771,southern_us
35355,japanese
30097,french
5506,italian
4384,italian
15303,chinese
35179,greek
48909,mexican
7094,indian
11521,chinese
36445,italian
33898,japanese
17457,french
30593,french
10899,irish
48743,french
1262,southern_us
16783,filipino
45410,french
28733,italian
13808,cajun_creole
34993,mexican
42217,spanish
26860,thai
46614,moroccan
27866,southern_us
38995,indian
34103,moroccan
13588,japanese
46332,thai
38845,vietnamese
4570,chinese
23162,mexican
12625,jamaican
30813,french
9025,italian
40461,italian
32837,italian
19393,mexican
37994,russian
39655,italian
42762,southern_us
22744,french
8921,greek
15865,indian
10155,southern_us
26764,chinese
47386,chinese
46000,southern_us
32370,mexican
9524,thai
36179,spanish
3476,italian
8966,mexican
19183,mexican
34452,vietnamese
26453,mexican
1282,italian
42293,southern_us
8179,italian
11669,irish
34921,mexican
26710,italian
17880,cajun_creole
34117,chinese
19475,chinese
36465,chinese
47935,southern_us
18392,spanish
7041,cajun_creole
29842,cajun_creole
3531,chinese
17091,jamaican
21841,chinese
26944,moroccan
5337,brazilian
17199,mexican
10679,greek
48985,cajun_creole
48636,italian
48612,indian
31495,italian
20134,cajun_creole
27662,italian
1914,indian
25022,southern_us
18364,greek
9356,italian
43606,indian
16165,vietnamese
26178,thai
18238,french
23022,french
7759,southern_us
5481,mexican
43464,southern_us
25503,italian
21604,italian
39822,southern_us
46685,brazilian
8811,cajun_creole
35139,indian
23201,italian
44838,mexican
13037,french
28142,jamaican
21513,italian
16374,italian
48797,cajun_creole
13016,mexican
45687,italian
2618,vietnamese
4867,cajun_creole
13543,southern_us
38996,indian
6724,japanese
4971,mexican
13383,mexican
47762,japanese
49576,mexican
30202,italian
23720,french
30706,mexican
14023,italian
30071,korean
17692,russian
6454,french
855,filipino
35959,chinese
20143,mexican
31565,chinese
23602,italian
47809,greek
33635,jamaican
7006,italian
5962,mexican
49420,mexican
35526,italian
41967,filipino
43257,italian
38956,southern_us
24588,jamaican
16583,filipino
5809,thai
17235,indian
3234,southern_us
41878,greek
44485,russian
31923,italian
20248,italian
36399,irish
7637,french
459,southern_us
8114,italian
26400,southern_us
5748,italian
18512,mexican
38379,mexican
4277,indian
35678,korean
15512,french
43396,russian
2750,italian
4719,french
11401,indian
36258,british
7231,indian
13619,italian
1163,indian
34843,italian
16711,mexican
14169,french
1788,british
29073,italian
20178,mexican
30745,mexican
21844,italian
41502,italian
37269,southern_us
6716,moroccan
2302,filipino
40704,southern_us
14371,cajun_creole
4705,southern_us
42043,southern_us
33597,jamaican
27474,spanish
32196,italian
47680,italian
9059,southern_us
1272,mexican
41771,filipino
16653,indian
7807,indian
45470,southern_us
44241,italian
22249,indian
16551,italian
22042,japanese
33963,italian
33789,vietnamese
16040,italian
32859,japanese
15678,mexican
7653,southern_us
28665,french
22770,british
30347,indian
33489,indian
27410,italian
34215,southern_us
43489,japanese
4232,spanish
6625,chinese
4943,italian
43254,southern_us
34739,chinese
46753,mexican
24702,mexican
28563,italian
11769,cajun_creole
38917,southern_us
37566,thai
25450,mexican
43759,thai
39705,italian
37170,italian
4766,french
44384,italian
6168,chinese
27611,indian
13701,spanish
7241,mexican
31088,italian
35085,cajun_creole
945,mexican
45789,southern_us
37078,southern_us
40001,british
27281,korean
38317,italian
4926,greek
40346,greek
11981,chinese
10813,southern_us
11296,italian
22033,italian
3215,italian
49584,greek
39254,thai
30568,chinese
10891,thai
11260,indian
46259,indian
19861,cajun_creole
28627,filipino
37840,mexican
28392,southern_us
27048,italian
18572,mexican
30490,mexican
15014,mexican
8755,moroccan
35247,mexican
33679,mexican
30695,irish
48849,spanish
9355,southern_us
5317,vietnamese
970,jamaican
6589,moroccan
42798,indian
48879,italian
11734,french
5204,spanish
31691,indian
25040,greek
40370,greek
48189,mexican
22719,indian
46100,indian
17810,cajun_creole
44236,chinese
9519,mexican
31960,french
31237,indian
13888,jamaican
2757,italian
22790,italian
10789,italian
12294,southern_us
32052,italian
16294,italian
46507,italian
21716,french
25187,mexican
10130,french
41678,italian
5788,moroccan
45093,korean
8151,mexican
48677,southern_us
48,indian
22172,brazilian
14400,thai
14058,italian
31707,brazilian
33546,indian
1571,irish
16677,mexican
39218,southern_us
49038,southern_us
49672,mexican
26568,italian
17985,southern_us
45073,filipino
36030,french
6599,mexican
33273,mexican
16436,thai
15641,japanese
7072,chinese
34563,mexican
26345,moroccan
15664,italian
23537,french
26195,mexican
42221,mexican
19828,italian
14317,italian
35771,southern_us
29604,southern_us
25119,cajun_creole
28319,chinese
7375,southern_us
24017,italian
16184,british
36498,italian
18623,french
